,model generator module name,loss type,backbone,desired input size,pretrained,lr backbone,lr head,optimizer,in chans,default input size,n backbone features,batch size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,epoch,train loss,convergence time,test loss,val loss,test metric,val metric,train metric,dataset,exp dir,csv log dir,model,weights,date str,date
684,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_1/csv_logs/version_0,1211,0.5893334415223862,19,0.0375501662492752,4608.0,1.549022197723389,1.5623410940170288,0.5917266011238098,0.5910888314247131,0.9767471551895142,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 1,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 1/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
685,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_2/csv_logs/version_0,785,0.588893022802141,12,0.1055619195103645,3840.0,1.164903998374939,1.1716963052749634,0.5785588622093201,0.5851464867591858,0.8596569895744324,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 2,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 2/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
686,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_3/csv_logs/version_0,989,0.5999211602740817,15,0.0881501659750938,3072.0,1.26980459690094,1.2804038524627686,0.6013087630271912,0.6007162928581238,0.934013843536377,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 3,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 3/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
687,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_4/csv_logs/version_0,1022,0.5898054970635308,16,0.0835484117269516,3840.0,1.30306875705719,1.3087983131408691,0.5878402590751648,0.5860841870307922,0.9404703378677368,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 4,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 4/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
688,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_5/csv_logs/version_1,1100,0.5946635868814255,17,0.0447243377566337,1920.0,1.3928059339523315,1.4323439598083496,0.5988997220993042,0.5939394235610962,0.95173180103302,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 5,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 5/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
689,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_6/csv_logs/version_0,1004,0.5837498638365003,15,0.0547986328601837,1664.0,1.356322169303894,1.3556513786315918,0.5949336290359497,0.5784386396408081,0.9427502155303956,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 6,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 6/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
690,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_7/csv_logs/version_0,1163,0.5894023312462701,18,0.0371197499334812,1920.0,1.558212399482727,1.6101951599121094,0.5889332890510559,0.5861107707023621,0.975885272026062,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 7,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 7/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
691,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_8/csv_logs/version_0,1211,0.595500628153483,19,0.0466404259204864,3712.0,1.4539270401000977,1.4823675155639648,0.5994741320610046,0.5928220748901367,0.9781820774078368,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 8,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 8/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
692,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_9/csv_logs/version_0,3776,0.5873712499936422,59,0.0006416788091883,13440.0,2.882668972015381,2.851186752319336,0.5856459140777588,0.5864598155021667,1.0,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 9,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 9/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
693,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_10/csv_logs/version_1,1037,0.5836812655131022,16,0.0531157255172729,3456.0,1.5071017742156982,1.5282378196716309,0.5847803950309753,0.5835866332054138,0.9581308364868164,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 10,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 10/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
694,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,3.2242122853516884e-05,0.00015427913482794702,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.10x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.10x_train_classification_v0.8.5_10-15-2023_09:03:44convnext_base/m-bigearthnet/seed_11/csv_logs/version_0,1037,0.5838674571779039,16,0.0484555661678314,5120.0,1.381549596786499,1.428191065788269,0.6030837893486023,0.579816997051239,0.9491692781448364,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 11,/mnt/data/experiments/nils/camera class seeds/0.10x train v0.8.5 10-15-2023 09:03:44convnext base/m-bigearthnet/seed 11/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1042,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],0,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_0/csv_logs/version_0,157811,0.6901907457245721,252,0.0070291613228619,110080.0,4.119867324829102,3.864001512527466,0.6849974393844604,0.6845827698707581,0.9953072667121888,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 0,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 0/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1043,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],1,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_1/csv_logs/version_0,87967,0.6950820551978216,140,0.0048039853572845,71552.0,3.896867513656616,3.5916407108306885,0.6881292462348938,0.6920554637908936,0.9925608038902284,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 1,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 1/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1044,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],2,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_2/csv_logs/version_0,177967,0.6945897936820984,284,7.43822893127799e-05,115200.0,4.546571254730225,4.428688049316406,0.6898249983787537,0.6947705149650574,0.995958924293518,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 2,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 2/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1045,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],3,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_3/csv_logs/version_0,146717,0.6965608133210076,234,0.0293751284480094,245120.0,4.129337310791016,3.800656795501709,0.6784939169883728,0.6949746608734131,0.9957910776138306,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 3,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 3/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1046,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],4,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_4/csv_logs/version_1,81405,0.6969129376941257,130,0.0083175124600529,57344.0,3.695756673812866,3.5169122219085693,0.6949681639671326,0.6916079521179199,0.9943867921829224,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 4,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 4/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1047,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],5,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_5/csv_logs/version_0,149842,0.694334520234002,239,0.0126998294144868,96000.0,3.725684642791748,3.675609827041626,0.6903703808784485,0.6904973983764648,0.9965721368789672,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 5,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 5/csv logs/version 0,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1048,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],6,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_6/csv_logs/version_4,138436,0.6927265789773728,221,0.0019476198358461,230400.0,4.087798595428467,3.990200519561768,0.6923670172691345,0.6903793215751648,0.9956107139587402,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 6,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 6/csv logs/version 4,ConvNeXt-B-timm,,10-15-2023,2023-10-15
1049,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,5.429097393789608e-05,0.009782951708814724,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,1.00x train,['m-bigearthnet'],7,/mnt/data/experiments/nils/camera_class_seeds/1.00x_train_classification_v0.8.5_10-15-2023_17:54:35convnext_base/m-bigearthnet/seed_7/csv_logs/version_1,156717,0.7000544865926105,250,0.0068443971686065,261504.0,4.41680383682251,4.214081764221191,0.6909832954406738,0.6942516565322876,0.9966886043548584,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 7,/mnt/data/experiments/nils/camera class seeds/1.00x train v0.8.5 10-15-2023 17:54:35convnext base/m-bigearthnet/seed 7/csv logs/version 1,ConvNeXt-B-timm,,10-15-2023,2023-10-15
108,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ConvNeXt-B-timm,224,True,0.0003453412875355624,0.00034003750817828733,adamw,3,"[3, 224, 224]",1000,32,/mnt/data/experiments/nils/camera class sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.01x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.01x_train_classification_v0.8.5_10-14-2023_16:13:10convnext_base/m-bigearthnet/seed_0/csv_logs/version_0,99,0.4797864655653635,14,0.0296220015734434,1792.0,1.8827277421951292,1.913052201271057,0.4964793026447296,0.4770866334438324,0.993686854839325,m-bigearthnet,/mnt/data/experiments/nils/camera class seeds/0.01x train v0.8.5 10-14-2023 16:13:10convnext base/m-bigearthnet/seed 0,/mnt/data/experiments/nils/camera class seeds/0.01x train v0.8.5 10-14-2023 16:13:10convnext base/m-bigearthnet/seed 0/csv logs/version 0,ConvNeXt-B-timm,,10-14-2023,2023-10-14
